13063,-20.01,2004-03-28 00:00:00.000,1947-05-04 00:00:00.000,M,50001-75000,F,2,1,Partial College,Professional,1,1,4773.33,Oui,13063
13064,527.49,2003-10-16 00:00:00.000,1961-01-19 00:00:00.000,M,greater than 100000,F,1,3,"Bachelors ",Management,1,2,4579.4725,Oui,13064
13066,-13.01,2004-02-17 00:00:00.000,1963-06-24 00:00:00.000,M,50001-75000,F,4,2,"Bachelors ",Professional,1,3,3033.31,Oui,13066
13067,-13.01,2004-05-30 00:00:00.000,1964-06-14 00:00:00.000,M,greater than 100000,F,4,2,Partial College,Professional,1,4,3059.31,Oui,13067
13068,1.97,2003-11-24 00:00:00.000,1943-04-05 00:00:00.000,M,0-25000,M,2,0,Partial College,Manual,1,0,2815.5225,Oui,13068
13069,-21.98,2003-11-21 00:00:00.000,1958-05-10 00:00:00.000,S,50001-75000,F,4,0,Graduate Degree,Skilled Manual,1,0,2731.5425,Oui,13069
13070,-30.00,2004-03-29 00:00:00.000,1969-02-05 00:00:00.000,M,50001-75000,F,1,0,Graduate Degree,Professional,1,0,56.97,Non,13070
13072,-0.01,2003-12-13 00:00:00.000,1959-05-05 00:00:00.000,M,50001-75000,M,4,0,Graduate Degree,Skilled Manual,1,0,155.00,Non,13072
13073,530.48,2004-03-20 00:00:00.000,1971-07-23 00:00:00.000,M,75001-100000,F,1,0,Graduate Degree,Professional,1,0,21.98,Non,13073
13074,5.00,2004-04-20 00:00:00.000,1947-05-04 00:00:00.000,M,50001-75000,M,2,1,Partial College,Professional,1,1,56.97,Non,13074
13083,31.00,2004-04-28 00:00:00.000,1938-10-02 00:00:00.000,S,greater than 100000,F,2,3,"Bachelors ",Management,0,4,4532.5225,Oui,13083
13085,3155.3025,2003-05-12 00:00:00.000,1968-05-11 00:00:00.000,M,25001-50000,F,0,0,Graduate Degree,Clerical,1,0,3089.80,Oui,13085
13086,562.69,2001-10-10 00:00:00.000,1975-12-22 00:00:00.000,S,75001-100000,M,0,0,"Bachelors ",Professional,1,2,4805.62,Oui,13086
13087,2313.00,2002-03-24 00:00:00.000,1957-08-23 00:00:00.000,M,greater than 100000,F,2,4,Partial College,Professional,1,2,4803.33,Oui,13087
13088,-3038.28,2001-11-11 00:00:00.000,1973-02-26 00:00:00.000,S,75001-100000,M,0,5,High School,Management,1,2,4760.32,Oui,13088
13092,1070.50,2004-05-28 00:00:00.000,1964-08-15 00:00:00.000,M,50001-75000,M,4,2,"Bachelors ",Skilled Manual,1,2,231.96,Non,13092
13093,-4.99,2003-12-06 00:00:00.000,1937-08-13 00:00:00.000,S,50001-75000,M,3,0,Graduate Degree,Management,1,2,4778.33,Oui,13093
13094,-4.99,2003-10-09 00:00:00.000,1975-06-18 00:00:00.000,M,50001-75000,M,0,0,Partial College,Skilled Manual,1,2,56.97,Non,13094
13097,-9.99,2004-04-11 00:00:00.000,1948-11-14 00:00:00.000,M,0-25000,M,2,1,Partial High School,Clerical,1,2,21.98,Non,13097
13098,645.81,2003-08-04 00:00:00.000,1960-03-03 00:00:00.000,M,75001-100000,M,5,4,Partial College,Professional,0,3,71.97,Non,13098
13099,16.00,2003-12-04 00:00:00.000,1945-06-04 00:00:00.000,S,50001-75000,M,4,0,"Bachelors ",Management,1,2,216.96,Non,13099
13100,1651.00,2003-11-07 00:00:00.000,1970-03-07 00:00:00.000,S,50001-75000,M,4,0,Graduate Degree,Professional,1,0,2376.96,Oui,13100
13102,-145.1264,2001-12-19 00:00:00.000,1978-11-23 00:00:00.000,M,0-25000,M,0,0,Partial College,Manual,1,1,2386.94,Oui,13102
13142,-1611.595,2002-12-20 00:00:00.000,1964-07-09 00:00:00.000,M,25001-50000,M,2,2,Partial College,Clerical,0,2,4798.34,Oui,13142
13145,592.68,2003-11-24 00:00:00.000,1953-05-22 00:00:00.000,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,2337.27,Oui,13145
13146,3075.33,2002-01-19 00:00:00.000,1976-02-26 00:00:00.000,S,25001-50000,M,0,0,Partial College,Clerical,0,1,30.97,Non,13146
13147,27.70,2004-02-28 00:00:00.000,1971-08-21 00:00:00.000,S,25001-50000,M,2,2,Partial College,Clerical,1,2,74.98,Non,13147
13151,527.49,2003-12-03 00:00:00.000,1970-06-07 00:00:00.000,M,50001-75000,M,4,0,Graduate Degree,Professional,1,0,91.95,Non,13151
13152,2296.48,2004-05-20 00:00:00.000,1962-11-12 00:00:00.000,M,75001-100000,M,1,2,Partial College,Professional,1,3,4582.5125,Oui,13152
13153,1694.98,2003-10-11 00:00:00.000,1978-07-21 00:00:00.000,S,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,106.96,Non,13153
13154,421.3936,2001-08-24 00:00:00.000,1943-03-22 00:00:00.000,S,50001-75000,M,2,0,Graduate Degree,Management,0,1,2309.97,Oui,13154
13161,476.4918,2002-01-29 00:00:00.000,1978-11-25 00:00:00.000,S,0-25000,M,0,0,"Bachelors ",Clerical,0,0,4523.5325,Oui,13161
13162,2.70,2003-11-11 00:00:00.000,1935-11-23 00:00:00.000,M,25001-50000,M,2,0,Graduate Degree,Management,1,2,85.48,Non,13162
13163,5.00,2004-01-16 00:00:00.000,1967-06-24 00:00:00.000,S,25001-50000,M,0,0,"Bachelors ",Professional,0,1,30.97,Non,13163
13164,-4.99,2003-08-09 00:00:00.000,1950-01-18 00:00:00.000,S,75001-100000,M,3,4,Partial College,Management,1,4,100.46,Non,13164
13165,-1000.435,2002-10-23 00:00:00.000,1954-01-12 00:00:00.000,M,75001-100000,M,3,1,High School,Professional,0,2,4501.5525,Oui,13165
13166,1.97,2004-07-28 00:00:00.000,1951-09-25 00:00:00.000,M,0-25000,M,2,0,Partial College,Manual,1,1,71.97,Non,13166
13167,544.98,2003-11-22 00:00:00.000,1965-12-26 00:00:00.000,S,75001-100000,M,3,3,"Bachelors ",Skilled Manual,1,3,42.28,Non,13167
13168,2369.07,2003-10-06 00:00:00.000,1979-12-19 00:00:00.000,S,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,74.98,Non,13168
13169,3499.8518,2003-02-08 00:00:00.000,1974-11-06 00:00:00.000,S,50001-75000,M,0,0,"Bachelors ",Professional,0,4,191.97,Non,13169
13170,1075.49,2004-05-15 00:00:00.000,1964-08-07 00:00:00.000,M,50001-75000,M,4,2,"Bachelors ",Skilled Manual,1,2,230.96,Non,13170
13171,2363.06,2003-10-25 00:00:00.000,1967-09-05 00:00:00.000,M,50001-75000,F,0,0,Graduate Degree,Professional,0,1,191.97,Non,13171
13172,-4.99,2004-06-21 00:00:00.000,1945-04-09 00:00:00.000,M,0-25000,M,2,1,Partial High School,Clerical,1,2,144.27,Non,13172
13173,2344.02,2002-03-09 00:00:00.000,1960-12-12 00:00:00.000,S,75001-100000,M,4,3,High School,Professional,0,3,4598.0125,Oui,13173
13174,-21.49,2004-04-23 00:00:00.000,1948-01-13 00:00:00.000,M,50001-75000,M,2,1,"Bachelors ",Management,1,0,4558.5225,Oui,13174
13176,-2363.42,2001-09-08 00:00:00.000,1966-01-02 00:00:00.000,S,0-25000,M,2,2,High School,Manual,1,0,4753.32,Oui,13176
13177,-1412.075,2003-03-02 00:00:00.000,1966-11-25 00:00:00.000,S,50001-75000,M,0,0,Graduate Degree,Professional,1,0,4498.5325,Oui,13177
13178,543.0075,2003-04-29 00:00:00.000,1963-08-24 00:00:00.000,M,25001-50000,M,2,2,Partial College,Clerical,0,0,4498.5325,Oui,13178
13180,84.98,2004-01-14 00:00:00.000,1957-12-01 00:00:00.000,S,greater than 100000,M,3,3,"Bachelors ",Management,0,3,201.46,Non,13180
13181,5.00,2003-10-01 00:00:00.000,1955-07-20 00:00:00.000,M,25001-50000,M,1,0,Partial College,Clerical,1,1,185.96,Non,13181
13182,336.12,2003-08-11 00:00:00.000,1971-02-13 00:00:00.000,M,50001-75000,M,1,1,Graduate Degree,Skilled Manual,1,0,165.95,Non,13182
13183,-2443.35,2002-05-23 00:00:00.000,1957-02-10 00:00:00.000,S,50001-75000,M,2,0,High School,Professional,1,2,195.97,Non,13183
13184,-34.52,2004-07-30 00:00:00.000,1964-05-19 00:00:00.000,S,75001-100000,M,5,5,Partial College,Professional,0,4,220.46,Non,13184
13186,-30.00,2004-07-15 00:00:00.000,1957-09-15 00:00:00.000,M,0-25000,M,1,0,"Bachelors ",Clerical,1,0,21.98,Non,13186
13187,61.00,2004-02-17 00:00:00.000,1958-01-10 00:00:00.000,M,50001-75000,M,5,4,Graduate Degree,Professional,1,0,29.93,Non,13187
13188,498.98,2003-04-25 00:00:00.000,1977-03-07 00:00:00.000,M,0-25000,F,0,0,Partial College,Manual,1,0,56.97,Non,13188
13189,-9.51,2004-05-06 00:00:00.000,1972-02-27 00:00:00.000,S,0-25000,M,0,0,Partial High School,Manual,1,2,4765.63,Oui,13189
13190,71.45,2003-10-07 00:00:00.000,1979-09-15 00:00:00.000,S,25001-50000,M,0,0,Partial High School,Clerical,0,2,4501.5525,Oui,13190
13191,-4.99,2003-09-25 00:00:00.000,1946-02-10 00:00:00.000,M,75001-100000,M,2,3,"Bachelors ",Management,1,4,46.47,Non,13191
13192,387.49,2003-04-19 00:00:00.000,1968-11-20 00:00:00.000,S,0-25000,M,1,1,Partial College,Manual,0,1,56.97,Non,13192
13193,543.9925,2003-02-06 00:00:00.000,1950-02-04 00:00:00.000,M,0-25000,M,2,1,Partial High School,Clerical,1,2,71.97,Non,13193
13194,-49.99,2003-10-18 00:00:00.000,1958-05-02 00:00:00.000,M,25001-50000,M,1,0,Graduate Degree,Clerical,1,0,56.97,Non,13194
13195,-31.00,2003-11-12 00:00:00.000,1960-06-25 00:00:00.000,S,75001-100000,M,0,3,Partial College,Professional,0,1,71.97,Non,13195
13196,1647.00,2003-11-14 00:00:00.000,1978-11-14 00:00:00.000,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,56.97,Non,13196
13200,-6.01,2004-07-27 00:00:00.000,1933-09-19 00:00:00.000,M,25001-50000,M,1,0,"Bachelors ",Skilled Manual,1,1,24.27,Non,13200
13202,39.99,2004-04-21 00:00:00.000,1972-03-12 00:00:00.000,M,50001-75000,M,1,0,Graduate Degree,Professional,1,0,4558.5225,Oui,13202
13203,-2049.0964,2003-06-09 00:00:00.000,1967-10-17 00:00:00.000,M,50001-75000,M,0,0,Partial College,Skilled Manual,0,1,4491.5325,Oui,13203
13204,-2422.79,2001-10-23 00:00:00.000,1944-07-12 00:00:00.000,M,25001-50000,M,2,0,Partial College,Clerical,0,2,141.98,Non,13204
13205,4644.07,2001-10-05 00:00:00.000,1961-10-27 00:00:00.000,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,4803.32,Oui,13205
13207,472.27,2003-09-28 00:00:00.000,1952-06-16 00:00:00.000,M,50001-75000,M,3,1,High School,Professional,1,2,85.48,Non,13207
13208,699.5018,2003-03-20 00:00:00.000,1953-03-03 00:00:00.000,S,25001-50000,M,3,0,Partial College,Skilled Manual,1,2,4813.32,Oui,13208
13210,2324.99,2002-04-22 00:00:00.000,1967-01-07 00:00:00.000,S,25001-50000,M,0,0,"Bachelors ",Professional,0,1,4501.5525,Oui,13210
13211,1.70,2003-09-08 00:00:00.000,1943-10-16 00:00:00.000,M,0-25000,M,2,0,Partial College,Manual,0,0,30.97,Non,13211
13212,2260.00,2002-06-20 00:00:00.000,1975-06-26 00:00:00.000,S,25001-50000,M,3,3,Partial College,Clerical,1,1,4564.4925,Oui,13212
13213,44.48,2004-04-25 00:00:00.000,1955-02-08 00:00:00.000,M,25001-50000,M,2,0,High School,Clerical,1,2,21.98,Non,13213
13214,2349.0818,2002-10-16 00:00:00.000,1947-02-23 00:00:00.000,S,50001-75000,M,2,1,"Bachelors ",Management,0,1,4501.5525,Oui,13214
13215,142.67,2003-08-07 00:00:00.000,1959-04-12 00:00:00.000,M,50001-75000,M,4,0,Graduate Degree,Skilled Manual,1,0,71.95,Non,13215
13216,498.98,2003-12-09 00:00:00.000,1969-04-15 00:00:00.000,M,75001-100000,M,2,0,Graduate Degree,Professional,1,0,96.46,Non,13216
13218,2299.99,2002-07-14 00:00:00.000,1968-07-04 00:00:00.000,M,greater than 100000,M,1,1,Graduate Degree,Management,1,2,85.48,Non,13218
13219,17.50,2004-02-10 00:00:00.000,1973-04-16 00:00:00.000,S,0-25000,M,0,0,Partial High School,Manual,0,2,21.98,Non,13219
13220,27.70,2004-04-03 00:00:00.000,1980-12-06 00:00:00.000,S,0-25000,M,0,0,Partial High School,Manual,0,2,4682.5325,Oui,13220
13221,-2071.4192,2003-06-27 00:00:00.000,1957-07-10 00:00:00.000,S,50001-75000,M,2,0,High School,Professional,1,2,4795.31,Oui,13221
13223,-1293.88,2003-06-16 00:00:00.000,1972-06-16 00:00:00.000,S,75001-100000,M,0,5,High School,Management,0,3,56.97,Non,13223
13224,-77.74,2003-11-03 00:00:00.000,1939-11-21 00:00:00.000,M,25001-50000,F,2,0,Partial College,Clerical,0,2,4536.0325,Oui,13224
13225,30.99,2003-08-06 00:00:00.000,1976-07-11 00:00:00.000,M,25001-50000,M,0,0,Partial College,Clerical,0,1,4503.8425,Oui,13225
13226,-21.98,2004-03-15 00:00:00.000,1933-08-24 00:00:00.000,S,75001-100000,M,4,0,Graduate Degree,Management,1,1,4564.4925,Oui,13226
13227,2.70,2004-07-26 00:00:00.000,1970-10-27 00:00:00.000,M,25001-50000,M,1,1,"Bachelors ",Skilled Manual,1,0,71.97,Non,13227
13228,26.69,2003-12-02 00:00:00.000,1971-02-07 00:00:00.000,S,0-25000,M,0,0,Partial High School,Manual,0,2,56.97,Non,13228
13229,-13.01,2004-07-12 00:00:00.000,1957-03-23 00:00:00.000,M,50001-75000,M,2,0,High School,Professional,0,2,21.98,Non,13229
13230,31.69,2003-12-11 00:00:00.000,1964-06-02 00:00:00.000,M,50001-75000,M,4,4,"Bachelors ",Skilled Manual,1,2,4905.32,Oui,13230
13232,-2808.78,2001-11-08 00:00:00.000,1967-11-12 00:00:00.000,M,25001-50000,M,1,1,"Bachelors ",Clerical,1,0,21.98,Non,13232
13233,-20.01,2003-12-17 00:00:00.000,1945-05-12 00:00:00.000,M,25001-50000,M,5,0,High School,Professional,0,2,4587.5125,Oui,13233
13234,1146.49,2003-07-23 00:00:00.000,1968-10-08 00:00:00.000,M,25001-50000,M,1,0,"Bachelors ",Clerical,1,0,36.96,Non,13234
13235,-6.54,2004-07-01 00:00:00.000,1956-06-23 00:00:00.000,M,0-25000,M,2,0,Partial College,Manual,1,0,56.97,Non,13235
13236,-39.01,2003-10-19 00:00:00.000,1966-11-06 00:00:00.000,M,50001-75000,M,0,0,Graduate Degree,Professional,1,0,21.98,Non,13236
13237,-782.99,2002-10-02 00:00:00.000,1951-09-07 00:00:00.000,M,50001-75000,M,2,1,Partial College,Professional,1,2,4516.5325,Oui,13237
13238,-21.01,2004-03-23 00:00:00.000,1975-05-12 00:00:00.000,M,0-25000,M,0,0,Partial High School,Manual,0,2,4511.5425,Oui,13238
13240,-39.01,2004-06-15 00:00:00.000,1950-12-20 00:00:00.000,S,75001-100000,M,3,1,"Bachelors ",Management,1,1,21.98,Non,13240
13242,-3578.27,2002-02-17 00:00:00.000,1958-07-25 00:00:00.000,S,25001-50000,M,2,0,Partial College,Clerical,1,1,56.97,Non,13242
13243,-1888.38,2002-07-19 00:00:00.000,1974-09-25 00:00:00.000,S,25001-50000,M,0,0,High School,Skilled Manual,0,2,4511.5425,Oui,13243
13244,530.48,2003-11-04 00:00:00.000,1971-11-15 00:00:00.000,S,25001-50000,M,0,0,High School,Manual,1,1,81.46,Non,13244
13245,531.00,2004-06-03 00:00:00.000,1968-08-09 00:00:00.000,S,50001-75000,M,0,0,"Bachelors ",Professional,0,1,46.47,Non,13245
13246,84.97,2003-10-24 00:00:00.000,1963-05-07 00:00:00.000,S,0-25000,M,3,2,Partial High School,Manual,1,2,4813.31,Oui,13246
13247,4670.07,2001-10-11 00:00:00.000,1953-10-17 00:00:00.000,S,greater than 100000,F,0,5,Partial College,Professional,0,3,4548.5225,Oui,13247
13248,-3038.28,2002-03-02 00:00:00.000,1950-10-09 00:00:00.000,M,25001-50000,M,3,0,Partial College,Clerical,0,2,4491.5325,Oui,13248
13250,89.47,2003-09-18 00:00:00.000,1963-11-14 00:00:00.000,S,25001-50000,M,2,2,Partial College,Clerical,1,2,4501.5525,Oui,13250
13266,-1.01,2003-10-30 00:00:00.000,1955-10-15 00:00:00.000,S,75001-100000,F,2,0,Partial High School,Skilled Manual,1,2,29.93,Non,13266
13269,181.98,2003-08-29 00:00:00.000,1967-08-22 00:00:00.000,M,75001-100000,M,5,5,Graduate Degree,Management,0,2,4507.5225,Oui,13269
13272,-4.00,2004-05-27 00:00:00.000,1951-04-14 00:00:00.000,M,50001-75000,M,2,1,Partial College,Professional,1,2,81.46,Non,13272
13273,2321.97,2003-11-04 00:00:00.000,1957-10-24 00:00:00.000,M,25001-50000,M,1,0,Partial College,Clerical,1,1,4657.5325,Oui,13273
13274,-29.99,2004-07-11 00:00:00.000,1977-08-03 00:00:00.000,S,25001-50000,M,0,0,"Bachelors ",Professional,1,2,4837.81,Oui,13274
13275,-133.52,2004-04-15 00:00:00.000,1967-03-12 00:00:00.000,S,0-25000,M,1,0,Graduate Degree,Manual,1,0,21.98,Non,13275
13276,4.00,2004-05-14 00:00:00.000,1970-05-13 00:00:00.000,M,50001-75000,M,2,0,Graduate Degree,Professional,1,0,21.98,Non,13276
13277,41.59,2003-08-05 00:00:00.000,1969-05-20 00:00:00.000,M,50001-75000,M,1,0,Graduate Degree,Professional,1,0,4498.5325,Oui,13277
13278,250.8836,2003-05-08 00:00:00.000,1974-05-02 00:00:00.000,S,75001-100000,M,0,0,"Bachelors ",Professional,0,3,4578.5225,Oui,13278
13279,-30.00,2004-07-24 00:00:00.000,1953-05-18 00:00:00.000,M,50001-75000,M,4,3,Partial College,Professional,1,1,4533.5225,Oui,13279
13280,19.20,2003-12-06 00:00:00.000,1947-09-17 00:00:00.000,S,25001-50000,M,2,1,High School,Professional,1,2,4558.5225,Oui,13280
13281,-2319.99,2004-04-19 00:00:00.000,1963-03-14 00:00:00.000,M,50001-75000,M,4,2,"Bachelors ",Professional,1,2,21.98,Non,13281
13282,-345.9392,2003-02-07 00:00:00.000,1950-11-08 00:00:00.000,S,25001-50000,M,3,0,Partial College,Clerical,1,2,56.97,Non,13282
13283,2.70,2004-07-05 00:00:00.000,1956-01-05 00:00:00.000,S,75001-100000,M,3,0,Partial College,Professional,1,1,4498.5325,Oui,13283
13286,2349.08,2003-08-31 00:00:00.000,1967-07-06 00:00:00.000,M,greater than 100000,M,0,1,Graduate Degree,Management,1,0,4516.5325,Oui,13286
13287,17.50,2004-05-02 00:00:00.000,1947-02-20 00:00:00.000,S,50001-75000,M,2,1,"Bachelors ",Management,1,1,4763.34,Oui,13287
13288,511.0018,2002-08-17 00:00:00.000,1980-02-28 00:00:00.000,S,0-25000,M,0,0,Partial College,Manual,0,1,4573.5025,Oui,13288
13291,-0.22,2004-02-22 00:00:00.000,1966-04-20 00:00:00.000,M,75001-100000,M,0,0,"Bachelors ",Professional,0,1,81.46,Non,13291
13292,535.99,2003-12-20 00:00:00.000,1969-05-20 00:00:00.000,S,25001-50000,F,0,0,"Bachelors ",Clerical,0,0,4478.8425,Oui,13292
13293,51.48,2003-12-07 00:00:00.000,1958-12-26 00:00:00.000,M,75001-100000,M,2,0,"Bachelors ",Professional,1,1,21.98,Non,13293
13294,123.31,2003-08-20 00:00:00.000,1957-10-16 00:00:00.000,M,greater than 100000,M,2,3,High School,Professional,1,4,86.95,Non,13294
13295,94.54,2003-09-28 00:00:00.000,1959-02-21 00:00:00.000,M,50001-75000,M,4,0,Graduate Degree,Skilled Manual,1,0,71.97,Non,13295
13296,2321.97,2004-04-14 00:00:00.000,1963-02-13 00:00:00.000,S,50001-75000,M,4,2,"Bachelors ",Professional,0,2,21.98,Non,13296
13297,30.99,2004-07-07 00:00:00.000,1967-03-11 00:00:00.000,S,25001-50000,M,1,1,"Bachelors ",Clerical,0,1,21.98,Non,13297
13298,16.97,2003-10-22 00:00:00.000,1956-04-18 00:00:00.000,S,75001-100000,M,2,0,Partial High School,Skilled Manual,0,2,4511.5425,Oui,13298
13299,-9.51,2004-01-08 00:00:00.000,1966-12-12 00:00:00.000,S,greater than 100000,M,0,1,Graduate Degree,Management,0,4,4835.30,Oui,13299
13300,3502.8318,2002-04-24 00:00:00.000,1967-08-17 00:00:00.000,M,25001-50000,M,0,0,"Bachelors ",Clerical,1,0,45.95,Non,13300
13301,-28.01,2003-10-20 00:00:00.000,1934-03-20 00:00:00.000,S,25001-50000,M,1,0,Graduate Degree,Management,1,1,66.96,Non,13301
13302,-21.49,2004-03-06 00:00:00.000,1971-02-25 00:00:00.000,M,0-25000,M,0,0,Partial High School,Manual,1,2,56.97,Non,13302
13304,-4.00,2004-06-24 00:00:00.000,1975-02-09 00:00:00.000,S,25001-50000,M,0,0,High School,Skilled Manual,0,2,4612.5125,Oui,13304
13305,1085.50,2004-04-09 00:00:00.000,1972-02-03 00:00:00.000,M,25001-50000,M,1,1,"Bachelors ",Skilled Manual,1,0,71.97,Non,13305
13306,-30.00,2004-06-04 00:00:00.000,1965-11-12 00:00:00.000,M,75001-100000,M,5,5,"Bachelors ",Professional,1,4,71.97,Non,13306
13307,15.49,2003-08-20 00:00:00.000,1965-06-02 00:00:00.000,S,75001-100000,M,5,5,"Bachelors ",Professional,1,4,81.46,Non,13307
13308,-49.99,2004-06-21 00:00:00.000,1976-05-24 00:00:00.000,S,25001-50000,M,0,0,High School,Skilled Manual,1,2,29.93,Non,13308
13309,-20.01,2004-04-03 00:00:00.000,1963-09-03 00:00:00.000,M,25001-50000,M,1,0,"Bachelors ",Skilled Manual,1,0,21.98,Non,13309
13310,-96.22,2004-01-05 00:00:00.000,1965-02-23 00:00:00.000,S,75001-100000,M,4,4,Partial College,Professional,0,3,29.93,Non,13310
13311,-20.00,2004-02-23 00:00:00.000,1975-05-21 00:00:00.000,S,25001-50000,M,0,0,High School,Skilled Manual,1,2,29.93,Non,13311
13312,346.49,2003-05-05 00:00:00.000,1963-08-26 00:00:00.000,S,0-25000,M,3,3,High School,Manual,1,4,80.96,Non,13312
13313,2278.47,2002-04-25 00:00:00.000,1973-07-06 00:00:00.000,S,25001-50000,M,1,0,Graduate Degree,Skilled Manual,1,0,76.97,Non,13313
13314,-3578.27,2001-12-23 00:00:00.000,1954-03-10 00:00:00.000,S,75001-100000,F,2,0,Partial College,Skilled Manual,0,2,4854.29,Oui,13314
13315,1141.4925,2003-05-31 00:00:00.000,1963-02-04 00:00:00.000,S,50001-75000,M,0,0,"Bachelors ",Professional,0,1,4541.5325,Oui,13315
13316,1161.49,2003-12-18 00:00:00.000,1967-03-11 00:00:00.000,S,25001-50000,M,0,0,Partial College,Skilled Manual,1,1,4576.5325,Oui,13316
13317,28.61,2004-04-18 00:00:00.000,1952-10-10 00:00:00.000,S,50001-75000,M,2,1,High School,Professional,1,2,56.97,Non,13317
13319,2250.69,2003-05-13 00:00:00.000,1953-07-24 00:00:00.000,M,greater than 100000,M,2,5,Graduate Degree,Management,1,2,4647.5125,Oui,13319
13320,27.69,2004-03-17 00:00:00.000,1980-12-26 00:00:00.000,S,0-25000,M,0,0,Partial High School,Manual,0,2,21.98,Non,13320
13321,2349.08,2003-08-29 00:00:00.000,1967-05-28 00:00:00.000,M,75001-100000,M,2,0,"Bachelors ",Management,1,2,71.95,Non,13321
13322,19.98,2003-09-07 00:00:00.000,1973-03-03 00:00:00.000,S,0-25000,M,0,0,Partial High School,Manual,0,2,85.48,Non,13322
13323,97.13,2001-12-09 00:00:00.000,1977-10-20 00:00:00.000,S,0-25000,M,0,0,High School,Manual,0,2,141.98,Non,13323
13324,-1208.31,2002-06-29 00:00:00.000,1954-06-17 00:00:00.000,M,75001-100000,M,3,1,High School,Professional,1,2,4526.7825,Oui,13324
13325,-480.575,2003-03-31 00:00:00.000,1973-10-18 00:00:00.000,S,75001-100000,M,0,0,"Bachelors ",Professional,0,3,4558.5225,Oui,13325
13326,2349.08,2004-02-13 00:00:00.000,1959-08-06 00:00:00.000,S,25001-50000,M,2,0,Partial College,Clerical,1,1,4511.5525,Oui,13326
13327,2424.05,2003-12-01 00:00:00.000,1963-12-20 00:00:00.000,M,25001-50000,M,1,0,"Bachelors ",Skilled Manual,1,0,30.97,Non,13327
13329,499.98,2003-07-19 00:00:00.000,1970-09-23 00:00:00.000,S,25001-50000,M,0,0,"Bachelors ",Clerical,1,0,4807.31,Oui,13329
13331,566.97,2002-06-08 00:00:00.000,1959-02-14 00:00:00.000,S,0-25000,M,2,0,Partial College,Manual,1,1,65.96,Non,13331
13332,88.96,2003-10-14 00:00:00.000,1947-07-17 00:00:00.000,S,0-25000,M,2,1,High School,Skilled Manual,1,2,56.97,Non,13332
13333,13.99,2003-10-04 00:00:00.000,1959-09-02 00:00:00.000,M,75001-100000,M,5,0,"Bachelors ",Professional,1,1,21.98,Non,13333
13334,733.3618,2002-09-10 00:00:00.000,1969-07-23 00:00:00.000,S,50001-75000,M,2,2,"Bachelors ",Skilled Manual,0,0,71.95,Non,13334
13335,32.68,2004-03-26 00:00:00.000,1941-03-14 00:00:00.000,M,25001-50000,M,2,0,"Bachelors ",Management,1,2,71.97,Non,13335
13336,32.71,2003-11-01 00:00:00.000,1965-05-17 00:00:00.000,M,50001-75000,M,0,0,Graduate Degree,Professional,1,1,106.96,Non,13336
13337,58.99,2004-01-31 00:00:00.000,1960-07-02 00:00:00.000,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,180.98,Non,13337
13338,1085.50,2004-02-28 00:00:00.000,1964-07-04 00:00:00.000,M,25001-50000,F,1,0,"Bachelors ",Skilled Manual,1,0,121.94,Non,13338
13339,-19.50,2003-10-06 00:00:00.000,1964-01-23 00:00:00.000,S,50001-75000,M,0,0,"Bachelors ",Professional,0,1,30.97,Non,13339
13340,4616.33,2004-01-12 00:00:00.000,1968-09-09 00:00:00.000,S,75001-100000,M,0,0,"Bachelors ",Management,1,1,4546.5225,Oui,13340
13341,11.99,2003-12-17 00:00:00.000,1953-11-02 00:00:00.000,S,25001-50000,M,2,0,Partial College,Skilled Manual,0,2,141.98,Non,13341
13342,2393.56,2004-02-27 00:00:00.000,1980-04-04 00:00:00.000,M,25001-50000,M,0,0,Partial College,Skilled Manual,1,2,32.22,Non,13342
13344,22.70,2004-06-15 00:00:00.000,1966-03-10 00:00:00.000,S,50001-75000,M,0,0,Graduate Degree,Professional,0,0,80.96,Non,13344
13346,2281.98,2004-03-20 00:00:00.000,1946-04-26 00:00:00.000,S,50001-75000,M,5,0,"Bachelors ",Management,1,3,4498.5325,Oui,13346
13347,-34.99,2004-02-20 00:00:00.000,1954-10-04 00:00:00.000,S,25001-50000,M,1,0,High School,Clerical,0,1,71.97,Non,13347
13348,-3578.27,2001-09-26 00:00:00.000,1974-08-14 00:00:00.000,S,25001-50000,M,0,0,High School,Professional,0,2,4615.0325,Oui,13348
13349,-49.00,2003-09-24 00:00:00.000,1957-12-22 00:00:00.000,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,21.98,Non,13349
13351,-769.4882,2003-04-07 00:00:00.000,1961-07-06 00:00:00.000,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,4476.5525,Oui,13351
13352,-742.36,2002-07-06 00:00:00.000,1962-01-23 00:00:00.000,M,50001-75000,M,1,0,"Bachelors ",Professional,1,1,56.97,Non,13352
13353,73.07,2003-07-09 00:00:00.000,1940-01-01 00:00:00.000,M,75001-100000,M,5,0,"Bachelors ",Management,1,2,4547.5025,Oui,13353
